_id,userId,tweetId,createdAt,favorites,text,replies,retweets,hashtag
5f3609686c6a5718c0b8a34e,1080964913017831424,1294118496788533249,Fri Aug 14 03:47:47 +0000 2020,0,"Con esta me despido, nostálgica y a veces abrumada de esta realidad que llevo viviendo ya unas buenas décadas #GarzonTeníaRazón sobre #UribeSecuestrado y la joda de la constituyente.",0,0,#UribeSecuestrado
5f36097b6c6a5718c0b8a350,848617434,1294118576505466882,Fri Aug 14 03:48:06 +0000 2020,0,"Disque #UribeSecuestrado, como también Arias Secuestrado, Popeye Secuestrado y Pablito Secuestrado...

🧟‍♂️ A los uribistas les Secuestraron el cerebro 🧠",0,0,#UribeSecuestrado
5f3609b96c6a5718c0b8a352,4870886243,1294118835872763904,Fri Aug 14 03:49:08 +0000 2020,0,"@ArceSern @CorteSupremaJ reemplazada por una mafia política manejada por la izquierda Colombiana. magistrados a lo que su vocero diga. @IvanCepedaCast

@ArceSern
·
6s
#UribeSecuestrado https://t.co/fFCVl1H7pp https://t.co/F2kxCTCmVE",0,0,#UribeSecuestrado
5f3609bb6c6a5718c0b8a353,25490757,1293949694830313472,Thu Aug 13 16:37:02 +0000 2020,608,"Si alguien tendría razones para ""encochinar"" a Uribe, es un paramilitar extraditado por Uribe. El Tuso Sierra dice que no conoce de ningún delito cometido por Uribe.
#UribeSecuestrado",11,315,#UribeSecuestrado
5f3609cc6c6a5718c0b8a354,94430706,1294118916088832000,Fri Aug 14 03:49:27 +0000 2020,0,"Pero que es esto? #UribeSecuestrado
JAJAJAJAJAJAJAJAJAJAJAJA
Esta gente se supera cada vez más 🤣😂🤡🤡🤡🤡🤡🤡🤡🤡😂🤣
Ni con los hermanos Gasca se ríe uno tanto como con la bodeguita Uribista 🤣😂🤡🤡🤡😂🤣",0,0,#UribeSecuestrado
5f3609cc6c6a5718c0b8a355,285032829,1294065503892365312,Fri Aug 14 00:17:13 +0000 2020,72,"Después de las declaraciones del Tuso Sierra, declarar falso testigo a Monsalve, chuzadas ilegales q le hicieron a Uribe y 35 años investigándolo donde corrobora q actuó SIEMPRE en legalidad, alguien puede explicar cómo y con qué putas es que lo van a procesar

#UribeSecuestrado",7,57,#UribeSecuestrado
5f3609d46c6a5718c0b8a358,2646791261,1294118948787687425,Fri Aug 14 03:49:35 +0000 2020,0,"#UribeSecuestrado. Si la pobre víctima que ha dejado miles de asesinados,huérfanos,desplazados ,desaparecidos y el país saqueado por él  y sus secuaces testaferros.los que se han enriquecido bajo su sombra vayan y rescatenlo o es que se van a encerrar con él 🖕🖕🖕🖕",0,0,#UribeSecuestrado
5f3609da6c6a5718c0b8a35a,610063858,1294118977254416386,Fri Aug 14 03:49:42 +0000 2020,0,"Saquénme de una duda! Que carajos tienen que ver las FARC con la detención de @AlvaroUribeVel???... Uno lee eso de #UribeSecuestrado y en serio es como si la culpa de los torcidos se de ese Man, fueran única y exclusivamente de las FARC! 🤦🏻‍♀️",0,0,#UribeSecuestrado
5f3609e51f179716b0d22561,1266371946507165706,1294119022338936832,Fri Aug 14 03:49:53 +0000 2020,0,@wilsonjda @CaracolMedellin Yo si consumo postobon no tengo problema empresa pujante paisa que crea empleo. Quintero está peor que Chavez nada para ese garmin.,0,0,Postobon
5f360a0268ce183300ac24eb,155306676,1294115696314585089,Fri Aug 14 03:36:40 +0000 2020,4,"Esta noche alzamos nuestra voz contra una acción desestabilizante, cobarde que no tiene otro propósito que causar daño.
La mejor respuesta, el abrazo  solidario a nuestra gente en #LlanoVerde y el compromiso de seguir trabajando por una #CaliUnidaPorLaVida
#CaliGuardaLaVida",0,2,#CaliGuardaLaVida
5f360a0468ce183300ac24ed,221372118,1294119153071251461,Fri Aug 14 03:50:24 +0000 2020,0,"Prudencia y respeto por la vida.
Nunca la violencia nos va a ganar la partida. optamos por la vida y privilegiamos la justicia y la convivencia. 
#CaliGuardaLaVida #CaliUnidaPorLaVida @JorgeIvanOspina @AlcaldiaDeCali 
https://t.co/Skll6mTEoL",0,0,#CaliGuardaLaVida
5f360a0568ce183300ac24ef,142820741,1294099549112369153,Fri Aug 14 02:32:30 +0000 2020,234,"Toda vida es sagrada, no dejaremos que manos criminales y perversas laseren la paz de nuestro territorio, lo ocurrido en #Llanoverde esta semana nos convoca a encontrarnos en la solidaridad de nuestra #CaliUnidaPorLaVida todos le decimos al terror #CaliGuardaLaVida https://t.co/5PMe2hAA8L",45,66,#CaliGuardaLaVida
5f360a0e68ce183300ac24f1,3026583881,1294119194372591616,Fri Aug 14 03:50:34 +0000 2020,0,"¡Somos un pueblo que defiende la vida! 🙌

Ante las adversidades nuestras comunidades se unen 🤝por la paz de los territorios en la ciudad.🕊

#CaliGuardaLaVida 💙❤️💚 https://t.co/OreQIipxld",0,0,#CaliGuardaLaVida
5f360a2f68ce183300ac24f3,145473029,1294094440206868480,Fri Aug 14 02:12:12 +0000 2020,48,"Rechazamos los actos de violencia ocurridos en el Barrio Llano Verde y nos solidarizamos con los ciudadanos afectados.

Tenemos la absoluta convicción que la violencia  no  es el camino adecuado  para la construcción de una mejor ciudad. 

#CaliGuardaLaVida.",4,12,#CaliGuardaLaVida
5f360a4268ce183300ac24f5,253796002,1294093004538511361,Fri Aug 14 02:06:30 +0000 2020,15,"La violencia nunca triunfa porque siempre trae duelo.

No hay espacio para el miedo, hay espacio para la valentía.

No hay espacio para las balas, hay espacio para la vida.

#CaliGuardaLaVida ✊🏽🕊️❤️",1,6,#CaliGuardaLaVida
5f360a4a68ce183300ac24f7,2967214582,1294101749104545793,Fri Aug 14 02:41:14 +0000 2020,6,"Debemos fortalecernos como ciudad como ciudadanos , unirnos en una voz de protesta contra la barbarie y la violencia que hoy aqueja a nuestra Ciudad porque nuestra amada Cali debe seguir siendo nuestra Sucursal del cielo !!! #CaliGuardaLaVida @AlcaldiaDeCali @HaciendaCali",0,3,#CaliGuardaLaVida
5f360a4e68ce183300ac24f9,448087712,1294091377773547520,Fri Aug 14 02:00:02 +0000 2020,128,"¡NUNCA la violencia nos va a ganar ✊🏽! 

Invitamos a Cali a manifestarse por el respeto a la vida, esa es nuestra ruta. Optamos por la vida y privilegiamos la justicia y la convivencia 🕊💪🏼 . 

#CaliGuardaLaVida 💙❤️💚",20,57,#CaliGuardaLaVida
5f360a6268ce183300ac24fb,173688545,1294119545532223489,Fri Aug 14 03:51:57 +0000 2020,0,"No nos rendimos carajo! Los buenos somos más! @JorgeIvanOspina
@ClaraLuzRoldan @CarlosADiago
@Maurospina @MiyerTorresA @falavi2005 @ghitis #CaliGuardaLaVida 
#CaliUnidaPorLaVida https://t.co/FZPbrqer7g",0,0,#CaliGuardaLaVida
5f360a6468ce183300ac24fd,149614713,1294115110080872449,Fri Aug 14 03:34:20 +0000 2020,1,"Le decimos NO a la violencia 🚫 y abrazamos la paz 🕊️ porque somos #PuroCorazónPorCali. Amamos nuestra casa común, amamos la vida y las defenderemos siempre 🙏💕.

#CaliGuardaLaVida 💙❤️💚",1,1,#CaliGuardaLaVida
5f360a7d68ce183300ac24ff,1667809860,1294111499431141376,Fri Aug 14 03:19:59 +0000 2020,56,"#Ahora en Cali, para acompañar a autoridades locales y a la comunidad, y reafirmar nuestro apoyo y compromiso para aportar a la tranquilidad de sus habitantes. Soldados del Batallón de Policía Militar N.º 3 acompañarán a las familias del oriente de la ciudad. #CaliGuardaLaVida https://t.co/OPwDZotNEx",2,20,#CaliGuardaLaVida
5f360a801f179716b0d22563,35371308,1294052854718705666,Thu Aug 13 23:26:57 +0000 2020,120,"@German_valen_CT No veo que sea problema de la izquierda, lo que Postobon esta haciendo es despreciable y mezquino. Al final demuestran que no era solidaridad lo que los movía, sino la manipulación.",2,26,Postobon
5f360ada1f179716b0d22565,2503562202,1294068576962449408,Fri Aug 14 00:29:26 +0000 2020,8,"""Postobon contienen azúcar refinada (carente de nutrientes), y al entrar a nuestro organismo, necesitará de vitaminas del complejo B para poder usarse, este proceso irá dejando a nuestro cuerpo sin esta vitamina y las consecuencias serán una mala digestión y mucho cansancio”",0,8,Postobon
5f360add68ce183300ac2501,1154633455,1294120062849363968,Fri Aug 14 03:54:01 +0000 2020,0,"Estudiamos, caminamos, trabajamos por Cali Territorio de Paz, por la vida de nuestra gente en paz. Cali llora este dolor Pero No se Rinde #CaliGuardaLaVida
#CaliUnidaPorLaVida @AlcaldiaDeCali @JorgeIvanOspina @Diarioccidente @RiosGiraldo @CaliSosVos @navarrowolff @PrensaJIOspina",0,0,#CaliGuardaLaVida
5f360b0068ce183300ac2503,133578537,1294099294899904514,Fri Aug 14 02:31:29 +0000 2020,17,"Rechazamos 🚫 cualquier acto que vulnere la dignidad de la población.

¡El derecho a la vida se respeta!

#CaliGuardaLaVida 💙❤️💚 https://t.co/C52OS9Pqz4",1,8,#CaliGuardaLaVida
5f360b0568ce183300ac2505,255247130,1294099279590629376,Fri Aug 14 02:31:26 +0000 2020,10,"Porque nuestra sociedad debe avanzar hacia la reconciliación y el diálogo. Nuestra generación está cansada de las consecuencias políticas de la guerra. Queremos un país donde todos y todas podamos construir en conjunto a pesar de las diferencias. 

 #CaliGuardaLaVida",0,7,#CaliGuardaLaVida
5f360b0a68ce183300ac2507,766390619958808576,1294101901227839489,Fri Aug 14 02:41:51 +0000 2020,30,"Que cese la violencia, que pare la guerra, nuestras comunidades exigen la Paz. Hoy la Com.15 sufre la barbarie de la criminalidad y No está dispuesta a entregar 1 vida más, en barriada tejemos lazos de solidaridad y sacamos adelante a #LlanoVerdeTerritorioDePaz #CaliGuardaLaVida https://t.co/eFxmrZxQ1Q",0,11,#CaliGuardaLaVida
5f360b1d68ce183300ac2509,1246114718550458368,1294098325784924161,Fri Aug 14 02:27:38 +0000 2020,13,"En cualquier parte del mundo se debe reprochar un acto como éste, así sea lo que sea, nadie tiene derecho a quitarle la vida a otro, la sociedad se construye con respeto, no con maltrato. #CaliGuardaLaVida",0,8,#CaliGuardaLaVida
5f360b3168ce183300ac250b,824445782,1294109582902648834,Fri Aug 14 03:12:22 +0000 2020,17,"#CaliGuardaLaVida 💙❤️💚

👍🏼Que las situaciones difíciles que enfrentamos como ciudad, nos sirvan para cambiar malas actitudes y mejorar como sociedad💙❤️💚 #CaliUnidaPorLaVida https://t.co/bffuDa8Gla",0,10,#CaliGuardaLaVida
5f360b3668ce183300ac250d,287380717,1294102628381659140,Fri Aug 14 02:44:44 +0000 2020,26,"Los violentos NO pasarán. Debemos más que nunca rodear a Cali, al oriente, su gente, su talento y estas familias que hoy lloran sus hijos. Hijos de esta ciudad que debe proteger la vida y se une por ella. 
#CaliGuardaLaVida 
#GuardianesSomosTodos https://t.co/T6tFDWqqaM",0,12,#CaliGuardaLaVida
5f360b3b68ce183300ac250f,1227824526,1294120454836322305,Fri Aug 14 03:55:34 +0000 2020,0,"Un día largo y sombrío para Cali de nuevo, la violencia volvió a tocar a Llano verde y a sembrar miedo. Pero a pesar de eso hoy yo vi una comunidad resiliente y fuerte, una institucionalidad comprometida y una ciudad solidaria, Vamos a superar este flagelo. #CaliGuardaLaVida",0,0,#CaliGuardaLaVida
5f360c251f179716b0d22567,180850083,1294113525003096066,Fri Aug 14 03:28:02 +0000 2020,3,"¿El apoyo de Postobon era político o humanitario?

No mucho se espera de quienes se oponen al impuesto de las bebidas azucaradas a sabiendas de las múltiples enfermedades que generan.",0,1,Postobon
5f360c571f179716b0d22569,412673475,1294121645972520960,Fri Aug 14 04:00:18 +0000 2020,0,"Yo si consumo productos Postobon, el hecho de que un gobernante no sea capaz de mantener la confianza y la cooperacion entre Estado, empresa y academia, no es culpa del sector privado",0,0,Postobon
5f360c7a1f179716b0d2256b,987996306,1294054469928460289,Thu Aug 13 23:33:22 +0000 2020,57,"Esos ventiladores de postobon iban a ser descontados de impuestos, no les coma @QuinteroCalle ,hay que revisar las exenciones y las tasas tributarias de esos narco paracos, por lo pronto no consumiremos postobon",3,22,Postobon
5f37f11e682059287c708e0e,142465457,1294638239790370817,Sat Aug 15 14:13:04 +0000 2020,144,"@petrogustavo Senador la indignidad de Duque es flagrante...

La Carta Política prevé la posibilidad de adelantarle juicio... https://t.co/n8E14s9Egp",4,61,Duque
5f37f11f682059287c708e10,3583869855,1294642172181053442,Sat Aug 15 14:28:41 +0000 2020,0,"@TabordaJohn @petrogustavo Exactamente señor nuestro pais dinsta mucho de ser el paraiso que el uribismo nos dice que somos y que la clase politica tradicional vontruyeron un pais tercermundista exportador de materias primas identico a venezuela Duque lo logro ya no seremos como vzla, Seremos peor que vzla",0,0,Duque
5f37f122682059287c708e12,93283776,1294642188068978688,Sat Aug 15 14:28:45 +0000 2020,0,"Fracaso? No pagaba un solo peso de arriendo atendió a miles de bogotanos no covid y ahora resguardarán a los indígenas embera
Claudia López cada día me sorprende más y para bien mientras el inepto de duque no hace un culo, ella si y los Petroborregos siguen jodiendo",0,0,Duque
5f37f123682059287c708e14,49849732,1294637288933203969,Sat Aug 15 14:09:17 +0000 2020,329,"Mientras nuestra economía cae 17%, la economía China crece 4,8% ¿por qué?

Porque hicieron su cuarentena estricta sin dejar morir de hambre a su gente y controlaron el virus con toda y antes que nada. Hoy crecen. Era primero la vida, Duque.",42,135,Duque
5f37f124682059287c708e16,1175138755499483139,1294434268534444032,Sat Aug 15 00:42:33 +0000 2020,245,"MUY GRAVE Familiares de los cinco niños masacrados en Cali, #Colombia denuncian la complicidad de la policía con el atroz acto, en medio del llanto acusan a dos autos patrulleros que pasaron por encima de ellos. Duque anda hablando de Maduro y no se ocupa de esto.#Cuba #Venezuela https://t.co/2MF0ijWw8U",14,416,Duque
5f37f127682059287c708e18,87353398,1294642207757152262,Sat Aug 15 14:28:50 +0000 2020,0,"Lo de Duque @IvanDuque pidiendo intervención al vicepresidente de EEUU quedará como un capítulo vergonzoso y ridículo de la historia de Colombia
Todo su mandato es una vergüenza",0,0,Duque
5f37f127682059287c708e1a,1493929718,1294642208726028288,Sat Aug 15 14:28:50 +0000 2020,0,"@ClaudiaLopez @QuinteroCalle Socialistas insenua Revocatorio del Mandato al Presidente DUQUE.Hay que aligerar la Revocatoria ha estos 2 comunistas que se quieren tomar el País y no han cumplido con el Pueblo por estar Criticando a los Demócratas, todavía estamos a tiempo @lafm https://t.co/9EVKCzRQyS",0,0,Duque
5f37f12a682059287c708e1c,256321871,1294636849558892544,Sat Aug 15 14:07:32 +0000 2020,59,Iván Duque está desesperado. Está perdido. Sin rumbo. Retoma cuento chimbo de cerco diplomático a Venezuela. Cuento que solamente se cree él y los seguidores del hampón Uribe.,4,23,Duque
5f37f12a682059287c708e1e,848923514119884800,1294379482325843970,Fri Aug 14 21:04:51 +0000 2020,5247,"Qué hace @IvanDuque pidiendo sacar a Venezuela de la crisis cuando su gobierno ha sido un completo desastre. ¿No sabe que Colombia es el país con más asesinatos de líderes sociales en el mundo? Mientras el uribismo ataca a las instituciones, Duque habla de Maduro. ¡No sea cínico!",81,2181,Duque
5f37f12a682059287c708e1f,243680902,1294427109830656007,Sat Aug 15 00:14:06 +0000 2020,3987,"Esto es muy vergonzoso, el presidente Duque llama a  Mike Pence, vicepresidente de Estados Unidos, para que presione a la Corte Suprema de Justicia de Colombia",527,1886,Duque
